d2,v2,d1,v1,m,n,var_block,var_inter
0.28018566514185994,0.02524843040174363,0.28018566514185994,0.025506329113924052,2,10,0,0
-0.09430626988442632,0.025028144533352895,-0.09430626988442632,0.025506329113924052,2,10,0,0
0.22619694195610374,0.02516191473591865,0.22619694195610374,0.025506329113924052,2,10,0,0
0.25303515566524437,0.025202616424058653,0.25303515566524437,0.025506329113924052,2,10,0,0
-0.10371188534658059,0.025034038465702985,-0.10371188534658059,0.025506329113924052,2,10,0,0
0.22607297414596444,0.025161737308984817,0.22607297414596444,0.025506329113924052,2,10,0,0
0.38935208712000763,0.025479731163749072,0.38935208712000763,0.025506329113924052,2,10,0,0
0.6329526720564714,0.026267813560327303,0.6329526720564714,0.025506329113924052,2,10,0,0
-0.5792699682449233,0.02606187878515973,-0.5792699682449233,0.025506329113924052,2,10,0,0
0.12387525560115965,0.02504856037642485,0.12387525560115965,0.025506329113924052,2,10,0,0
0.6816383352107549,0.026470350696293957,0.6816383352107549,0.025506329113924052,2,10,0,0
0.736485952931704,0.02671649227489152,0.736485952931704,0.025506329113924052,2,10,0,0
0.07021154323876995,0.025015600192417626,0.07021154323876995,0.025506329113924052,2,10,0,0
-0.04875165778400499,0.025007521278913574,-0.04875165778400499,0.025506329113924052,2,10,0,0
0.5939451296011731,0.02611636334486378,0.5939451296011731,0.025506329113924052,2,10,0,0
0.5928720563578145,0.026112333149398557,0.5928720563578145,0.025506329113924052,2,10,0,0
0.5433007194051531,0.02593410022691822,0.5433007194051531,0.025506329113924052,2,10,0,0
0.4775301229637127,0.025721629804866263,0.4775301229637127,0.025506329113924052,2,10,0,0
-0.10543261910072546,0.025035177332817845,-0.10543261910072546,0.025506329113924052,2,10,0,0
0.41118283568357467,0.025535035836584764,0.41118283568357467,0.025506329113924052,2,10,0,0
0.5275150799150836,0.02588060809980322,0.5275150799150836,0.025506329113924052,2,10,0,0
0.4356592000973698,0.02560062955262494,0.4356592000973698,0.025506329113924052,2,10,0,0
1.1317786890443746,0.02905355380055381,1.1317786890443746,0.025506329113924052,2,10,0,0
0.7967198170263664,0.027008741983678884,0.7967198170263664,0.025506329113924052,2,10,0,0
0.4088938644666723,0.02552909554556484,0.4088938644666723,0.025506329113924052,2,10,0,0
0.646882305159983,0.02632423011623131,0.646882305159983,0.025506329113924052,2,10,0,0
0.5243070153689815,0.025869929893560538,0.5243070153689815,0.025506329113924052,2,10,0,0
-0.1617126935837571,0.025082756314133273,-0.1617126935837571,0.025506329113924052,2,10,0,0
-0.12731802893189312,0.02505129709016172,-0.12731802893189312,0.025506329113924052,2,10,0,0
0.14582922650384159,0.025067297985135156,0.14582922650384159,0.025506329113924052,2,10,0,0
0.89610910346827,0.027541175713033883,0.89610910346827,0.025506329113924052,2,10,0,0
0.4123334393814873,0.0255380343836461,0.4123334393814873,0.025506329113924052,2,10,0,0
0.6740470174436497,0.026437782853559116,0.6740470174436497,0.025506329113924052,2,10,0,0
0.6398525597192349,0.026295605373984992,0.6398525597192349,0.025506329113924052,2,10,0,0
0.5176732559570504,0.025848055695991058,0.5176732559570504,0.025506329113924052,2,10,0,0
0.7274753389486149,0.0266747480024633,0.7274753389486149,0.025506329113924052,2,10,0,0
0.027734995882850392,0.02500243427214121,0.027734995882850392,0.025506329113924052,2,10,0,0
0.7359172172865666,0.026713842249046847,0.7359172172865666,0.025506329113924052,2,10,0,0
0.8377470822427411,0.02722094991710831,0.8377470822427411,0.025506329113924052,2,10,0,0
0.21393682564223532,0.02514483849799328,0.21393682564223532,0.025506329113924052,2,10,0,0
0.46403156183799266,0.02568140914677787,0.46403156183799266,0.025506329113924052,2,10,0,0
0.11686213606644634,0.02504321759128485,0.11686213606644634,0.025506329113924052,2,10,0,0
0.43318261275177206,0.025593820177184975,0.43318261275177206,0.025506329113924052,2,10,0,0
0.6354262214161619,0.026277742034377282,0.6354262214161619,0.025506329113924052,2,10,0,0
0.5097905473046834,0.025822425323168384,0.5097905473046834,0.025506329113924052,2,10,0,0
0.798738013752164,0.02701893169181251,0.798738013752164,0.025506329113924052,2,10,0,0
1.0785685574584747,0.02868136118081663,1.0785685574584747,0.025506329113924052,2,10,0,0
0.6133658482247585,0.026190562227115438,0.6133658482247585,0.025506329113924052,2,10,0,0
-0.045470530605560805,0.025006542940359342,-0.045470530605560805,0.025506329113924052,2,10,0,0
0.5681286585107675,0.026021424596902674,0.5681286585107675,0.025506329113924052,2,10,0,0
0.4877151266756671,0.025752740648064123,0.4877151266756671,0.025506329113924052,2,10,0,0
0.4190182133856348,0.025555621085914207,0.4190182133856348,0.025506329113924052,2,10,0,0
0.07973110999263486,0.02502011724652107,0.07973110999263486,0.025506329113924052,2,10,0,0
0.36005392051487123,0.02541024944834851,0.36005392051487123,0.025506329113924052,2,10,0,0
0.5935664012248161,0.02611494010336386,0.5935664012248161,0.025506329113924052,2,10,0,0
0.019393536051262733,0.025001190219115735,0.019393536051262733,0.025506329113924052,2,10,0,0
0.7113338031231475,0.026601252466663422,0.7113338031231475,0.025506329113924052,2,10,0,0
-0.05323130718803915,0.02500896700020553,-0.05323130718803915,0.025506329113924052,2,10,0,0
0.8817845770362297,0.027460582406009376,0.8817845770362297,0.025506329113924052,2,10,0,0
0.5675480096054428,0.02601933779495918,0.5675480096054428,0.025506329113924052,2,10,0,0
0.13609208418820626,0.02505861093474269,0.13609208418820626,0.025506329113924052,2,10,0,0
0.5020878638079325,0.025797760199313968,0.5020878638079325,0.025506329113924052,2,10,0,0
0.32013771311768524,0.025324329605570323,0.32013771311768524,0.025506329113924052,2,10,0,0
0.6360587926490748,0.02628028730286772,0.6360587926490748,0.025506329113924052,2,10,0,0
0.6877591785245338,0.026496875593812474,0.6877591785245338,0.025506329113924052,2,10,0,0
0.16840735604891363,0.025089750118896793,0.16840735604891363,0.025506329113924052,2,10,0,0
-0.1370805709355714,0.025059465452303867,-0.1370805709355714,0.025506329113924052,2,10,0,0
0.754784373544348,0.026802846362489665,0.754784373544348,0.025506329113924052,2,10,0,0
1.295503490635925,0.03031116865268945,1.295503490635925,0.025506329113924052,2,10,0,0
0.2184961114105816,0.025151077692093498,0.2184961114105816,0.025506329113924052,2,10,0,0
0.3417721235665376,0.025369646153313864,0.3417721235665376,0.025506329113924052,2,10,0,0
0.5997452699604107,0.0261382733824047,0.5997452699604107,0.025506329113924052,2,10,0,0
1.1935845572541397,0.02950836739023912,1.1935845572541397,0.025506329113924052,2,10,0,0
-0.0016027548800656647,0.02500000812918736,-0.0016027548800656647,0.025506329113924052,2,10,0,0
0.41335025947867393,0.0255406912563642,0.41335025947867393,0.025506329113924052,2,10,0,0
0.4079158734294959,0.025526567594290346,0.4079158734294959,0.025506329113924052,2,10,0,0
1.1760937472751309e-4,0.025000000043772043,1.1760937472751309e-4,0.025506329113924052,2,10,0,0
0.4742175218982788,0.02571165271542831,0.4742175218982788,0.025506329113924052,2,10,0,0
0.30066202094945177,0.025286068515320916,0.30066202094945177,0.025506329113924052,2,10,0,0
0.38280982637367206,0.02546374482015266,0.38280982637367206,0.025506329113924052,2,10,0,0
1.3272483395415018,0.03057464605954327,1.3272483395415018,0.025506329113924052,2,10,0,0
0.010662101217696403,0.025000359748108787,0.010662101217696403,0.025506329113924052,2,10,0,0
0.8806342306274465,0.027454166608078465,0.8806342306274465,0.025506329113924052,2,10,0,0
0.8285964516247947,0.02717269645457342,0.8285964516247947,0.025506329113924052,2,10,0,0
1.0166539711979303,0.02827083954795102,1.0166539711979303,0.025506329113924052,2,10,0,0
0.746607853061786,0.026763997741308637,0.746607853061786,0.025506329113924052,2,10,0,0
0.21380697448679156,0.025144662728921505,0.21380697448679156,0.025506329113924052,2,10,0,0
0.44964645871942827,0.025639816258983934,0.44964645871942827,0.025506329113924052,2,10,0,0
0.5733795278474609,0.026040392667577777,0.5733795278474609,0.025506329113924052,2,10,0,0
0.02429595303264463,0.025001868016879,0.02429595303264463,0.025506329113924052,2,10,0,0
-0.058340910038410666,0.025010771081595287,-0.058340910038410666,0.025506329113924052,2,10,0,0
0.7693732147174801,0.026873212479508576,0.7693732147174801,0.025506329113924052,2,10,0,0
0.047168150473075605,0.02500704061525016,0.047168150473075605,0.025506329113924052,2,10,0,0
0.147134156972469,0.02506850778527848,0.147134156972469,0.025506329113924052,2,10,0,0
0.4218863111434547,0.025563253352943772,0.4218863111434547,0.025506329113924052,2,10,0,0
0.026775846689357247,0.025002268816347886,0.026775846689357247,0.025506329113924052,2,10,0,0
-0.2957363921041756,0.02527677219498353,-0.2957363921041756,0.025506329113924052,2,10,0,0
-0.027404127947885288,0.02500237653869805,-0.027404127947885288,0.025506329113924052,2,10,0,0
-0.09679849884755948,0.025029651738541586,-0.09679849884755948,0.025506329113924052,2,10,0,0
0.6811701436482861,0.026468331533537427,0.6811701436482861,0.025506329113924052,2,10,0,0
0.5549675877391322,0.025974648808357568,0.5549675877391322,0.025506329113924052,2,10,0,0
0.7121737946202182,0.02660503643589798,0.7121737946202182,0.025506329113924052,2,10,0,0
0.3526487231326894,0.025393547854199738,0.3526487231326894,0.025506329113924052,2,10,0,0
0.1701042194910865,0.025091567865470482,0.1701042194910865,0.025506329113924052,2,10,0,0
0.6274372029678107,0.02624581469515212,0.6274372029678107,0.025506329113924052,2,10,0,0
0.4986059145221176,0.025786733727836828,0.4986059145221176,0.025506329113924052,2,10,0,0
-0.019911915916321746,0.025001254697453984,-0.019911915916321746,0.025506329113924052,2,10,0,0
-0.13117665581282437,0.025054453528576697,-0.13117665581282437,0.025506329113924052,2,10,0,0
-0.06363306782137636,0.025012813820634052,-0.06363306782137636,0.025506329113924052,2,10,0,0
-0.015514200522172733,0.025000761678537476,-0.015514200522172733,0.025506329113924052,2,10,0,0
0.15387321429435427,0.025074927107839484,0.15387321429435427,0.025506329113924052,2,10,0,0
0.5513428125673944,0.02596195853471432,0.5513428125673944,0.025506329113924052,2,10,0,0
0.6321376055187538,0.026264550481996784,0.6321376055187538,0.025506329113924052,2,10,0,0
0.23847124223352104,0.025179963713203794,0.23847124223352104,0.025506329113924052,2,10,0,0
0.3563541833687322,0.0254018617215329,0.3563541833687322,0.025506329113924052,2,10,0,0
0.22589532239336044,0.025161483217339242,0.22589532239336044,0.025506329113924052,2,10,0,0
0.510791187644093,0.025825657080300202,0.510791187644093,0.025506329113924052,2,10,0,0
0.15153431591822616,0.025072666610445587,0.15153431591822616,0.025506329113924052,2,10,0,0
-0.27071055263530713,0.02523191203578517,-0.27071055263530713,0.025506329113924052,2,10,0,0
0.5296580781492319,0.025887777467559298,0.5296580781492319,0.025506329113924052,2,10,0,0
0.25861650180223944,0.025211653465203886,0.25861650180223944,0.025506329113924052,2,10,0,0
0.17938619212387175,0.02510183356305286,0.17938619212387175,0.025506329113924052,2,10,0,0
-0.08341461844225992,0.02502201898281604,-0.08341461844225992,0.025506329113924052,2,10,0,0
0.3883941107133844,0.02547737337100266,0.3883941107133844,0.025506329113924052,2,10,0,0
0.2151098019138342,0.02514643109771965,0.2151098019138342,0.025506329113924052,2,10,0,0
0.17935008001653877,0.025101792567094744,0.17935008001653877,0.025506329113924052,2,10,0,0
0.046099175708380645,0.025006725107598077,0.046099175708380645,0.025506329113924052,2,10,0,0
0.47890083158847674,0.025725778501570047,0.47890083158847674,0.025506329113924052,2,10,0,0
0.5601943584002466,0.025993094048048938,0.5601943584002466,0.025506329113924052,2,10,0,0
-0.2143113054708098,0.025145345998900642,-0.2143113054708098,0.025506329113924052,2,10,0,0
1.4082425087133525,0.031275781529579993,1.4082425087133525,0.025506329113924052,2,10,0,0
0.3083195907865816,0.02530082585462913,0.3083195907865816,0.025506329113924052,2,10,0,0
0.8597782494480855,0.02733929948805068,0.8597782494480855,0.025506329113924052,2,10,0,0
-0.02647844828078709,0.025002218696909363,-0.02647844828078709,0.025506329113924052,2,10,0,0
0.8724036711199044,0.02740850685247939,0.8724036711199044,0.025506329113924052,2,10,0,0
0.13385297942697497,0.025056698164878096,0.13385297942697497,0.025506329113924052,2,10,0,0
0.1375333945030951,0.02505985897026438,0.1375333945030951,0.025506329113924052,2,10,0,0
0.5397019580386089,0.02592176646680604,0.5397019580386089,0.025506329113924052,2,10,0,0
0.5952390902146389,0.026121232830758075,0.5952390902146389,0.025506329113924052,2,10,0,0
0.530223381097056,0.02588967352487973,0.530223381097056,0.025506329113924052,2,10,0,0
0.36413309802314686,0.025419597826189667,0.36413309802314686,0.025506329113924052,2,10,0,0
0.38254451716501736,0.0254631022392817,0.38254451716501736,0.025506329113924052,2,10,0,0
0.03932895240232282,0.025004894830686915,0.03932895240232282,0.025506329113924052,2,10,0,0
0.299766504974293,0.025284366954128175,0.299766504974293,0.025506329113924052,2,10,0,0
0.5017953823136605,0.025796831030732003,0.5017953823136605,0.025506329113924052,2,10,0,0
-0.07035015564970923,0.025015661849366894,-0.07035015564970923,0.025506329113924052,2,10,0,0
0.7532342067713814,0.02679544864003327,0.7532342067713814,0.025506329113924052,2,10,0,0
0.6621761452929191,0.026387586225933513,0.6621761452929191,0.025506329113924052,2,10,0,0
0.6593455689595661,0.026375748668691818,0.6593455689595661,0.025506329113924052,2,10,0,0
0.5879658965169219,0.026093999669199203,0.5879658965169219,0.025506329113924052,2,10,0,0
0.8510383175714957,0.027291981702452287,0.8510383175714957,0.025506329113924052,2,10,0,0
0.3005852085097584,0.025285922365743212,0.3005852085097584,0.025506329113924052,2,10,0,0
0.7210763836653287,0.026645415035062875,0.7210763836653287,0.025506329113924052,2,10,0,0
0.2550796194848938,0.025205903836318225,0.2550796194848938,0.025506329113924052,2,10,0,0
0.2666834845446996,0.025225063547243364,0.2666834845446996,0.025506329113924052,2,10,0,0
0.1512385755807325,0.025072383249188892,0.1512385755807325,0.025506329113924052,2,10,0,0
0.7102247604316745,0.02659626332382984,0.7102247604316745,0.025506329113924052,2,10,0,0
-0.10624102904907415,0.025035718848903186,-0.10624102904907415,0.025506329113924052,2,10,0,0
0.9933059136235195,0.02812233113303625,0.9933059136235195,0.025506329113924052,2,10,0,0
0.6388075359315399,0.02629137679735103,0.6388075359315399,0.025506329113924052,2,10,0,0
0.09717734415582052,0.025029884291826517,0.09717734415582052,0.025506329113924052,2,10,0,0
-0.07968974924131758,0.025020096380171344,-0.07968974924131758,0.025506329113924052,2,10,0,0
0.7713386034917555,0.02688279506720447,0.7713386034917555,0.025506329113924052,2,10,0,0
0.49109151890635716,0.025763198987157447,0.49109151890635716,0.025506329113924052,2,10,0,0
0.3238005629721079,0.025331793685383085,0.3238005629721079,0.025506329113924052,2,10,0,0
0.11969844468413295,0.025045340878670257,0.11969844468413295,0.025506329113924052,2,10,0,0
0.2531222557855666,0.025202755937892323,0.2531222557855666,0.025506329113924052,2,10,0,0
0.8009019619246945,0.027029885925996283,0.8009019619246945,0.025506329113924052,2,10,0,0
0.01951901301049793,0.025001205670471215,0.01951901301049793,0.025506329113924052,2,10,0,0
0.07323447749018548,0.02501697243257361,0.07323447749018548,0.025506329113924052,2,10,0,0
0.28852066834767,0.025263430936910716,0.28852066834767,0.025506329113924052,2,10,0,0
0.3622790623515199,0.025415335819678156,0.3622790623515199,0.025506329113924052,2,10,0,0
0.20135219920818093,0.025128299709259404,0.20135219920818093,0.025506329113924052,2,10,0,0
-0.05375214216362365,0.025009143331604998,-0.05375214216362365,0.025506329113924052,2,10,0,0
0.7906783241667582,0.026978393076921372,0.7906783241667582,0.025506329113924052,2,10,0,0
0.9337871635984477,0.027759362237029222,0.9337871635984477,0.025506329113924052,2,10,0,0
0.23555133410148793,0.02517558364239554,0.23555133410148793,0.025506329113924052,2,10,0,0
0.9983408066498975,0.028154064450070786,0.9983408066498975,0.025506329113924052,2,10,0,0
0.6903516560006208,0.02650818167386962,0.6903516560006208,0.025506329113924052,2,10,0,0
0.6298144614389424,0.026255272961511474,0.6298144614389424,0.025506329113924052,2,10,0,0
0.4443549829610238,0.02562484604709586,0.4443549829610238,0.025506329113924052,2,10,0,0
0.3468857124279647,0.025380790181919802,0.3468857124279647,0.025506329113924052,2,10,0,0
0.5368040327660478,0.02591189420757561,0.5368040327660478,0.025506329113924052,2,10,0,0
0.14863747018736126,0.025069914865644617,0.14863747018736126,0.025506329113924052,2,10,0,0
0.5062831742773768,0.02581114763467208,0.5062831742773768,0.025506329113924052,2,10,0,0
0.21788946889128483,0.025150239938777616,0.21788946889128483,0.025506329113924052,2,10,0,0
0.5050074385656361,0.02580706491457793,0.5050074385656361,0.025506329113924052,2,10,0,0
0.6832822896133995,0.026477451542086486,0.6832822896133995,0.025506329113924052,2,10,0,0
0.39869998675767543,0.025503043289368896,0.39869998675767543,0.025506329113924052,2,10,0,0
0.2652596473356629,0.025222666710457725,0.2652596473356629,0.025506329113924052,2,10,0,0
0.3462675256886381,0.025379434175147254,0.3462675256886381,0.025506329113924052,2,10,0,0
0.32714408795546346,0.02533868118444371,0.32714408795546346,0.025506329113924052,2,10,0,0
1.0405721034703581,0.028426551590255464,1.0405721034703581,0.025506329113924052,2,10,0,0
0.2938016117100992,0.025273162617226116,0.2938016117100992,0.025506329113924052,2,10,0,0
-0.009583831154933307,0.025000290663986097,-0.009583831154933307,0.025506329113924052,2,10,0,0
0.44018592422791136,0.0256131761009126,0.44018592422791136,0.025506329113924052,2,10,0,0
0.5152744904781291,0.025840214558662963,0.5152744904781291,0.025506329113924052,2,10,0,0
0.2037139565656061,0.02513132713955574,0.2037139565656061,0.025506329113924052,2,10,0,0
0.5062925083864813,0.025811177544456568,0.5062925083864813,0.025506329113924052,2,10,0,0
0.5536976856694601,0.02597019344023961,0.5536976856694601,0.025506329113924052,2,10,0,0
0.604003992430543,0.026154496274911506,0.604003992430543,0.025506329113924052,2,10,0,0
-0.26870550021101214,0.025228489385581174,-0.26870550021101214,0.025506329113924052,2,10,0,0
0.3818706727871176,0.025461472185869895,0.3818706727871176,0.025506329113924052,2,10,0,0
0.7553435238728871,0.026805518478027566,0.7553435238728871,0.025506329113924052,2,10,0,0
-0.15807260259500952,0.025079072619275822,-0.15807260259500952,0.025506329113924052,2,10,0,0
0.5268879394902372,0.025878515508798317,0.5268879394902372,0.025506329113924052,2,10,0,0
0.10687021032067162,0.025036143170424,0.10687021032067162,0.025506329113924052,2,10,0,0
0.223559051487642,0.02515816028323435,0.223559051487642,0.025506329113924052,2,10,0,0
0.760609575483147,0.026830781412394474,0.760609575483147,0.025506329113924052,2,10,0,0
0.9728881551512853,0.027995289121625543,0.9728881551512853,0.025506329113924052,2,10,0,0
0.2701750974968672,0.025230995516795703,0.2701750974968672,0.025506329113924052,2,10,0,0
0.3438869995520399,0.025374235026775015,0.3438869995520399,0.025506329113924052,2,10,0,0
0.3731441360488036,0.02544062198185952,0.3731441360488036,0.025506329113924052,2,10,0,0
-0.10172065950095241,0.025032743963826928,-0.10172065950095241,0.025506329113924052,2,10,0,0
0.1256678502300192,0.025049975976523527,0.1256678502300192,0.025506329113924052,2,10,0,0
0.8123756904700115,0.02708846285590705,0.8123756904700115,0.025506329113924052,2,10,0,0
0.11624088257623626,0.02504275931260159,0.11624088257623626,0.025506329113924052,2,10,0,0
-0.32976004730898784,0.02534411926835831,-0.32976004730898784,0.025506329113924052,2,10,0,0
-0.029455541917639237,0.02500274566123311,-0.029455541917639237,0.025506329113924052,2,10,0,0
0.7271852521546818,0.02667341262959262,0.7271852521546818,0.025506329113924052,2,10,0,0
0.10569807971384823,0.0250353546963772,0.10569807971384823,0.025506329113924052,2,10,0,0
0.3178609534265521,0.02531973286618113,0.3178609534265521,0.025506329113924052,2,10,0,0
0.05080202427162176,0.025008167233133212,0.05080202427162176,0.025506329113924052,2,10,0,0
0.4029664718510893,0.025513867017202894,0.4029664718510893,0.025506329113924052,2,10,0,0
0.40991572401440957,0.025531743356943856,0.40991572401440957,0.025506329113924052,2,10,0,0
0.19245984731354712,0.02511721769882264,0.19245984731354712,0.025506329113924052,2,10,0,0
0.3724136160329846,0.025438898422173305,0.3724136160329846,0.025506329113924052,2,10,0,0
-0.13484844280058056,0.02505754462824602,-0.13484844280058056,0.025506329113924052,2,10,0,0
0.22015294983324676,0.02515337759911481,0.22015294983324676,0.025506329113924052,2,10,0,0
1.0132824240055454,0.028249181236704286,1.0132824240055454,0.025506329113924052,2,10,0,0
0.43731550893617094,0.025605205235304122,0.43731550893617094,0.025506329113924052,2,10,0,0
0.6014696329437546,0.026144828225802202,0.6014696329437546,0.025506329113924052,2,10,0,0
0.3316604528937132,0.025348097012701465,0.3316604528937132,0.025506329113924052,2,10,0,0
0.5305532671149971,0.0258907809153367,0.5305532671149971,0.025506329113924052,2,10,0,0
0.38232725385582644,0.025462576357724486,0.38232725385582644,0.025506329113924052,2,10,0,0
0.4277915596300205,0.02557913170408445,0.4277915596300205,0.025506329113924052,2,10,0,0
0.5004599182999113,0.02579259534754669,0.5004599182999113,0.025506329113924052,2,10,0,0
0.6855184973453572,0.02648713800697037,0.6855184973453572,0.025506329113924052,2,10,0,0
0.2539726394040462,0.025204120574575502,0.2539726394040462,0.025506329113924052,2,10,0,0
0.42573433249024906,0.02557357506918012,0.42573433249024906,0.025506329113924052,2,10,0,0
1.177571799852239,0.029388213113314056,1.177571799852239,0.025506329113924052,2,10,0,0
0.3257937315909243,0.025335890998556772,0.3257937315909243,0.025506329113924052,2,10,0,0
0.10072166829677992,0.025032103969824325,0.10072166829677992,0.025506329113924052,2,10,0,0
0.6736605531383201,0.026436134622957682,0.6736605531383201,0.025506329113924052,2,10,0,0
0.16647162712048283,0.025087698742519437,0.16647162712048283,0.025506329113924052,2,10,0,0
0.7912416961189803,0.026981213359738104,0.7912416961189803,0.025506329113924052,2,10,0,0
0.558244920825692,0.025986194277302796,0.558244920825692,0.025506329113924052,2,10,0,0
0.4939956647196197,0.02577225226823348,0.4939956647196197,0.025506329113924052,2,10,0,0
0.5906407513669772,0.02610397625688401,0.5906407513669772,0.025506329113924052,2,10,0,0
0.7076867866500789,0.02658487527847821,0.7076867866500789,0.025506329113924052,2,10,0,0
-0.3870928010575708,0.02547417986275505,-0.3870928010575708,0.025506329113924052,2,10,0,0
0.5493394535886547,0.025954980491357856,0.5493394535886547,0.025506329113924052,2,10,0,0
-0.005505229278989474,0.0250000959099665,-0.005505229278989474,0.025506329113924052,2,10,0,0
0.2468520516940103,0.025192835238688427,0.2468520516940103,0.025506329113924052,2,10,0,0
0.39481888627817197,0.0254932973194998,0.39481888627817197,0.025506329113924052,2,10,0,0
0.29065616576825415,0.025267344957908555,0.29065616576825415,0.025506329113924052,2,10,0,0
